dpt,insee,nom,pk_id,voie_ref,voie_nom
35,35166,Marpiré,1694,D 29,D 29
35,35166,Marpiré,1695,D 106,D 106
35,35166,Marpiré,1696,D 106,D 106
35,35166,Marpiré,1697,D 106,D 106
35,35031,La Bouëxière,1698,D 106,D 106
35,35031,La Bouëxière,1699,D 106,D 106
35,35031,La Bouëxière,1700,D 106,D 106
35,35031,La Bouëxière,1701,D 106,D 106
35,35031,La Bouëxière,1702,D 106,D 106
35,35031,La Bouëxière,1703,D 106,D 106
35,35031,La Bouëxière,1704,,Rue Théophile Rémond
35,35031,La Bouëxière,1705,D 106,D 106
35,35031,La Bouëxière,1706,D 106,D 106
35,35031,La Bouëxière,1707,D 106,D 106
35,35152,Liffré,1708,D 528,D 528
35,35152,Liffré,1709,D 528,D 528
35,35152,Liffré,1710,D 528,Avenue du Président François Mitterand
35,35152,Liffré,1711,D 528,Avenue du Président François Mitterand
35,35152,Liffré,1712,D 92,Rue de Fougères
35,35152,Liffré,1713,D 812,D 812
35,35152,Liffré,1714,D 812,D 812
35,35152,Liffré,1715,D 812,D 812
35,35121,Gosné,1716,D 812,D 812
35,35121,Gosné,1717,D 812,Rue Nationale
35,35121,Gosné,1718,D 812,D 812
35,35253,Saint-Aubin-du-Cormier,1719,D 812,D 812
35,35253,Saint-Aubin-du-Cormier,1720,D 812,Rue Nationale
35,35253,Saint-Aubin-du-Cormier,1721,D 812,Rue Nationale
35,35253,Saint-Aubin-du-Cormier,1722,D 812,Route de Fougères
35,35282,Rives-du-Couesnon,1723,D 812,D 812
35,35282,Rives-du-Couesnon,1724,D 812,D 812
35,35282,Rives-du-Couesnon,1725,D 812,D 812
35,35282,Rives-du-Couesnon,1726,D 812,D 812
35,35282,Rives-du-Couesnon,1727,D 812,D 812
35,35282,Rives-du-Couesnon,1728,D 812,D 812
35,35282,Rives-du-Couesnon,1729,D 22,D 22
35,35063,La Chapelle-Saint-Aubert,1730,D 22,D 22
35,35063,La Chapelle-Saint-Aubert,1731,D 22,D 22
35,35282,Rives-du-Couesnon,1732,,Rue de Rennes
35,35282,Rives-du-Couesnon,1733,D 22,D 22
35,35282,Rives-du-Couesnon,1734,D 22,D 22
35,35025,Billé,1735,D 22,D 22
35,35025,Billé,1736,D 22,D 22
35,35025,Billé,1737,D 22,D 22
35,35137,Javené,1738,D 22,D 22
35,35137,Javené,1739,D 22,D 22
35,35137,Javené,1740,D 22,D 22
35,35137,Javené,1741,D 179,D 179
35,35150,Lécousse,1742,D 179,D 179
35,35115,Fougères,1743,D 179,Rue de Nantes
35,35115,Fougères,1744,,Rue de la Monnerie
35,35115,Fougères,1745,D 798,Avenue Georges Pompidou
35,35115,Fougères,1746,,Place Aristide Briand
35,35115,Fougères,1747,,Rue des Fontaines
35,35150,Lécousse,1748,,Boulevard de Bliche
35,35150,Lécousse,1749,D 113,D 113
35,35243,Romagné,1750,D 113,D 113
35,35243,Romagné,1751,D 113,D 113
35,35243,Romagné,1752,D 113,D 113
35,35243,Romagné,1753,D 113,D 113
35,35310,Saint-Sauveur-des-Landes,1754,D 113,D 113
35,35310,Saint-Sauveur-des-Landes,1755,,(voie non dénommée)
35,35310,Saint-Sauveur-des-Landes,1756,,(voie non dénommée)
35,35310,Saint-Sauveur-des-Landes,1757,,Route de la Luardière
35,35310,Saint-Sauveur-des-Landes,1758,,Route de la Luardière
35,35280,Saint-Hilaire-des-Landes,1759,D 103,D 103
35,35280,Saint-Hilaire-des-Landes,1760,D 103,D 103
35,35280,Saint-Hilaire-des-Landes,1761,D 103,Rue des Sept Manoirs
35,35280,Saint-Hilaire-des-Landes,1762,D 103,Bellevue
35,35280,Saint-Hilaire-des-Landes,1763,D 20,D 20
35,35280,Saint-Hilaire-des-Landes,1764,D 20,D 20
35,35304,Saint-Ouen-des-Alleux,1765,D 20,D 20
35,35304,Saint-Ouen-des-Alleux,1766,D 20,D 20
35,35304,Saint-Ouen-des-Alleux,1767,D 20,D 20
35,35304,Saint-Ouen-des-Alleux,1768,D 20,D 20
35,35261,Saint-Christophe-de-Valains,1769,D 20,D 20
35,35261,Saint-Christophe-de-Valains,1770,D 20,D 20
35,35355,Vieux-Vy-sur-Couesnon,1771,D 20,D 20
35,35355,Vieux-Vy-sur-Couesnon,1772,D 20,D 20
35,35355,Vieux-Vy-sur-Couesnon,1773,D 20,Rue Yvonnick Laurent
35,35355,Vieux-Vy-sur-Couesnon,1774,D 20,D 20
35,35355,Vieux-Vy-sur-Couesnon,1775,D 20,D 20
35,35355,Vieux-Vy-sur-Couesnon,1776,D 20,D 20
35,35326,Sens-de-Bretagne,1777,D 794,Avenue Philippe de Volvire
35,35326,Sens-de-Bretagne,1778,D 20,D 20
35,35326,Sens-de-Bretagne,1779,D 20,D 20
35,35326,Sens-de-Bretagne,1780,D 20,D 20
35,35326,Sens-de-Bretagne,1781,D 20,D 20
35,35110,Feins,1782,D 20,D 20
35,35110,Feins,1783,D 20,D 20
35,35110,Feins,1784,D 20,D 20
35,35110,Feins,1785,D 20,D 20
35,35110,Feins,1786,D 20,Rue des Écoles
35,35110,Feins,1787,D 12,D 12
35,35195,Montreuil-sur-Ille,1788,D 12,D 12
35,35195,Montreuil-sur-Ille,1789,D 12,Rue du Clos Gérard
35,35195,Montreuil-sur-Ille,1790,D 221,Avenue Alexis Rey
35,35195,Montreuil-sur-Ille,1791,D 221,D 221
35,35195,Montreuil-sur-Ille,1792,D 221,D 221
35,35128,Guipel,1793,D 221,D 221
35,35128,Guipel,1794,D 221,Place Duine
35,35128,Guipel,1795,D 221,Rue de la Liberté
35,35128,Guipel,1796,D 221,Rue de la Liberté
35,35130,Hédé-Bazouges,1797,D 221,Rue de la Liberté
35,35130,Hédé-Bazouges,1798,D 221,D 221
35,35130,Hédé-Bazouges,1799,D 221,Rue de la Motte
35,35130,Hédé-Bazouges,1800,D 221,Rue de la Motte
35,35130,Hédé-Bazouges,1801,D 87,D 87
35,35337,Tinténiac,1802,D 637,D 637
35,35337,Tinténiac,1803,D 637,D 637
35,35258,Saint-Brieuc-des-Iffs,1804,D 637,D 637
35,35337,Tinténiac,1805,D 637,D 637
35,35337,Tinténiac,1806,D 637,Rue Nationale
35,35337,Tinténiac,1807,,Avenue Félicité de Lamennais
35,35265,Saint-Domineuc,1808,D 637,D 637
35,35265,Saint-Domineuc,1809,D 637,D 637
35,35265,Saint-Domineuc,1810,D 637,D 637
35,35265,Saint-Domineuc,1811,D 637,D 637
35,35265,Saint-Domineuc,1812,D 637,Rue Nationale
35,35265,Saint-Domineuc,1813,D 11,D 11
35,35345,Trévérien,1814,D 11,D 11
35,35345,Trévérien,1815,D 11,D 11
35,35345,Trévérien,1816,D 11,D 11
35,35345,Trévérien,1817,D 79,Rue de la Forge
35,35345,Trévérien,1818,D 11,D 11
22,22306,Saint-Judoce,1819,D 78,D 78
22,22306,Saint-Judoce,1820,D 78,D 78
22,22056,Évran,1821,D 78,Rue des Cordiers
22,22056,Évran,1822,D 2,Rue de la Libération
22,22056,Évran,1823,D 2,D 2
22,22056,Évran,1824,D 2,D 2
22,22056,Évran,1825,D 2,D 2
22,22035,Les Champs-Géraux,1826,D 2,D 2
22,22035,Les Champs-Géraux,1827,D 2,D 2
22,22035,Les Champs-Géraux,1828,D 2,D 2
22,22035,Les Champs-Géraux,1829,D 2,D 2
22,22035,Les Champs-Géraux,1830,D 2,D 2
35,35006,Argentré-du-Plessis,1831,D 33,Rue du Général Leclerc
35,35006,Argentré-du-Plessis,1832,D 33,Rue du Général Leclerc
35,35006,Argentré-du-Plessis,1833,D 88,Rue des Sports
35,35006,Argentré-du-Plessis,1834,D 88,D 88
35,35006,Argentré-du-Plessis,1835,D 88,D 88
35,35360,Vitré,1836,D 88,D 88
35,35360,Vitré,1837,D 88,D 88
35,35360,Vitré,1838,,(voie non dénommée)
35,35360,Vitré,1839,,(voie non dénommée)
35,35360,Vitré,1840,,(voie non dénommée)
35,35360,Vitré,1841,,Rue des Eaux
35,35360,Vitré,1842,,Rue des Eaux
35,35360,Vitré,1843,,Boulevard de la Motte
35,35360,Vitré,1844,D 857,Rue de Paris
35,35360,Vitré,1845,,Rue Notre-Dame
35,35360,Vitré,1846,D 857,Promenade Saint-Yves
35,35360,Vitré,1847,,Boulevard de la Motte
35,35360,Vitré,1848,,Rue de Pré Clos
35,35360,Vitré,1849,D 857,Rue de Paris
35,35360,Vitré,1850,,Boulevard de la Motte
35,35360,Vitré,1851,,Boulevard de la Motte
22,22200,Pléven,1852,D 28,Rue Pierre Heuzé
22,22200,Pléven,1853,D 28,D 28
22,22200,Pléven,1854,D 16,D 16
22,22200,Pléven,1855,D 28,D 28
22,22175,Plédéliac,1856,D 28,D 28
22,22175,Plédéliac,1857,D 28,D 28
22,22175,Plédéliac,1858,D 28,D 28
22,22175,Plédéliac,1859,D 28,D 28
22,22175,Plédéliac,1860,D 28,D 28
22,22175,Plédéliac,1861,D 28,D 28
22,22175,Plédéliac,1862,D 28,D 28
22,22093,Lamballe-Armor,1863,D 28,D 28
22,22093,Lamballe-Armor,1864,D 28,D 28
22,22093,Lamballe-Armor,1865,D 28,D 28
22,22093,Lamballe-Armor,1866,D 28,D 28
22,22093,Lamballe-Armor,1867,D 28,Route des Landes
22,22093,Lamballe-Armor,1868,D 28,Avenue des Potiers
22,22093,Lamballe-Armor,1869,D 28,D 28
22,22093,Lamballe-Armor,1870,,Rue du Pont de Coetquen
22,22093,Lamballe-Armor,1871,,Rue Paul Langevin
22,22093,Lamballe-Armor,1872,D 791,Rue du Val
22,22093,Lamballe-Armor,1873,,Rue du Docteur Lavergne
22,22093,Lamballe-Armor,1874,,Rue d'Armor
22,22093,Lamballe-Armor,1875,D 712,D 712
22,22093,Lamballe-Armor,1876,D 712,Rue de la Déhanne
22,22093,Lamballe-Armor,1877,,(voie non dénommée)
22,22044,Coëtmieux,1878,,(voie non dénommée)
22,22044,Coëtmieux,1879,,Rue de Belleville
22,22044,Coëtmieux,1880,D 46,Rue de la Glanerie
22,22044,Coëtmieux,1881,D 46,Rue de la Glanerie
22,22081,Hillion,1882,,(voie non dénommée)
22,22081,Hillion,1883,,(voie non dénommée)
22,22081,Hillion,1884,,Rue du Fraîche Clos
22,22081,Hillion,1885,D 786,Rue Morin
22,22081,Hillion,1886,D 712,Rue de Brest
22,22081,Hillion,1887,D 712,Rue de Brest
22,22081,Hillion,1888,D 712,Rue Monseigneur Le Mée
22,22389,Yffiniac,1889,D 81,Rue de Penthièvre
22,22106,Langueux,1890,,(voie non dénommée)
22,22106,Langueux,1891,D 712,Rue des Hauts Chemins
22,22106,Langueux,1892,D 712,Rue de Rennes
22,22106,Langueux,1893,D 712,Rue de Rennes
22,22106,Langueux,1894,,Rue de Faligot
22,22106,Langueux,1895,C 4,Rue du Vau Hervé
22,22106,Langueux,1896,C 4,Rue de la Grève des Courses
22,22106,Langueux,1897,C 4,Rue de la Grève des Courses
22,22278,Saint-Brieuc,1898,,Rue de la Corniche
22,22278,Saint-Brieuc,1899,,Rue du Commandant Le Conniat
22,22278,Saint-Brieuc,1900,,Quai Surcouf
22,22278,Saint-Brieuc,1901,,(voie non dénommée)
22,22278,Saint-Brieuc,1902,,coulée verte
22,22278,Saint-Brieuc,1903,,(voie non dénommée)
22,22278,Saint-Brieuc,1904,,(voie non dénommée)
22,22278,Saint-Brieuc,1905,,Rue Abbé Garnier
22,22278,Saint-Brieuc,1906,,Boulevard Carnot
22,22278,Saint-Brieuc,1907,,Boulevard Laennec
22,22278,Saint-Brieuc,1908,,Rue Jean Nicolas
22,22278,Saint-Brieuc,1909,,Rue du Parc
22,22278,Saint-Brieuc,1910,,Rue des Trois Frères Merlin
22,22278,Saint-Brieuc,1911,,Rue Lamennais
22,22278,Saint-Brieuc,1912,,Rue du Port
22,22278,Saint-Brieuc,1913,,Rue du Port Favigo
22,22278,Saint-Brieuc,1914,,Quai Armez
22,22187,Plérin,1915,D 24,Rue Adolphe le Bail
22,22118,Lanvallay,1916,,Rue Saint-James
22,22118,Lanvallay,1917,,(voie non dénommée)
22,22118,Lanvallay,1918,,(voie non dénommée)
22,22050,Dinan,1919,,Rue du Bourg
22,22118,Lanvallay,1920,,(voie non dénommée)
22,22118,Lanvallay,1921,,(voie non dénommée)
22,22118,Lanvallay,1922,,Chemin du Hâlage Hamon Ferron
22,22050,Dinan,1923,,Place Saint-Sauveur
22,22050,Dinan,1924,D 166,Rue Thiers
22,22050,Dinan,1925,,Rue Deroyer
22,22050,Dinan,1926,,Rue de la Petite Haie
22,22259,Quévert,1927,,Rue Sainte-Anne
22,22259,Quévert,1928,,Route de Dinan
22,22259,Quévert,1929,D 776,D 776
22,22364,Trélivan,1930,D 776,D 776
22,22364,Trélivan,1931,D 776,D 776
22,22364,Trélivan,1932,D 776,D 776
22,22003,Aucaleuc,1933,D 776,D 776
22,22003,Aucaleuc,1934,D 776,D 776
22,22388,Vildé-Guingalan,1935,D 112,Rue des Templiers
22,22388,Vildé-Guingalan,1936,,Rue du Pont des Vignes
22,22388,Vildé-Guingalan,1937,,(voie non dénommée)
22,22388,Vildé-Guingalan,1938,,(voie non dénommée)
22,22097,La Landec,1939,,(voie non dénommée)
22,22097,La Landec,1940,,(voie non dénommée)
22,22180,Plélan-le-Petit,1941,,(voie non dénommée)
22,22180,Plélan-le-Petit,1942,D 91,Rue de la Janaie
22,22180,Plélan-le-Petit,1943,D 19,Route de Saint-Méen-le-Grand à Saint-Cast
22,22180,Plélan-le-Petit,1944,D 89,D 89
22,22180,Plélan-le-Petit,1945,D 89,D 89
22,22317,Saint-Méloir-des-Bois,1946,D 89,D 89
22,22317,Saint-Méloir-des-Bois,1947,D 89,D 89
22,22317,Saint-Méloir-des-Bois,1948,D 89,D 89
22,22014,Bourseul,1949,D 89,D 89
22,22014,Bourseul,1950,D 89,D 89
22,22014,Bourseul,1951,D 89,D 89
22,22205,Plorec-sur-Arguenon,1952,D 89,D 89
22,22205,Plorec-sur-Arguenon,1953,D 60,D 60
22,22205,Plorec-sur-Arguenon,1954,D 68,D 68
22,22205,Plorec-sur-Arguenon,1955,D 68,D 68
22,22200,Pléven,1956,D 68,D 68
22,22200,Pléven,1957,D 28,Rue Pierre Heuzé
22,22187,Plérin,1958,D 24,Rue du Vieux Moulin
22,22187,Plérin,1959,,Rue du Vieux Moulin
22,22187,Plérin,1960,D 6,Rue de Beauregard
22,22187,Plérin,1961,D 24,Rue de Colve
22,22187,Plérin,1962,,Rue du Pigeon Blanc
22,22187,Plérin,1963,D 6,Rue de la Côte au Roux
22,22187,Plérin,1964,D 6,Rue de la Côte au Roux
22,22187,Plérin,1965,D 6,Rue Jean Jacques Rousseau
22,22251,Pordic,1966,D 6,Rue Jean Jacques Rousseau
22,22187,Plérin,1967,D 36,Rue Lamartine
22,22187,Plérin,1968,D 36,Rue Lamartine
22,22372,Trémuson,1969,,Rue Commandant Hamon
22,22182,Plélo,1970,,(voie non dénommée)
22,22182,Plélo,1971,,(voie non dénommée)
22,22182,Plélo,1972,,(voie non dénommée)
22,22182,Plélo,1973,,(voie non dénommée)
22,22182,Plélo,1974,,(voie non dénommée)
22,22182,Plélo,1975,,(voie non dénommée)
22,22182,Plélo,1976,,(voie non dénommée)
22,22182,Plélo,1977,,(voie non dénommée)
22,22182,Plélo,1978,,(voie non dénommée)
22,22182,Plélo,1979,,(voie non dénommée)
22,22182,Plélo,1980,,(voie non dénommée)
22,22182,Plélo,1981,,(voie non dénommée)
22,22182,Plélo,1982,D 712,Rue de la Ville Richard
22,22206,Châtelaudren-Plouagat,1983,D 712,Rue de Mississipi
22,22206,Châtelaudren-Plouagat,1984,D 7,D 7
22,22206,Châtelaudren-Plouagat,1985,D 7,D 7
22,22206,Châtelaudren-Plouagat,1986,D 7,D 7
22,22206,Châtelaudren-Plouagat,1987,D 7,D 7
22,22019,Bringolo,1988,D 7,D 7
22,22019,Bringolo,1989,D 7,D 7
22,22019,Bringolo,1990,D 7,D 7
22,22019,Bringolo,1991,D 7,D 7
22,22375,Tressignaux,1992,D 7,D 7
22,22375,Tressignaux,1993,D 7,D 7
22,22375,Tressignaux,1994,D 7,D 7
22,22375,Tressignaux,1995,D 7,D 7
22,22121,Lanvollon,1996,D 7,Rue Pasteur
22,22121,Lanvollon,1997,D 9,Rue des Fontaines
22,22177,Pléguien,1998,D 32,D 32
22,22177,Pléguien,1999,D 32,D 32
22,22236,Pludual,2000,D 32,D 32
22,22236,Pludual,2001,D 32,D 32
22,22222,Plouha,2002,D 32,D 32
22,22222,Plouha,2003,D 32,D 32
22,22222,Plouha,2004,D 32,D 32
22,22222,Plouha,2005,D 786,Rue du 11 Novembre
22,22222,Plouha,2006,D 786,Rue du Général de Gaulle
22,22222,Plouha,2007,D 786,D 786
22,22222,Plouha,2008,D 786,D 786
22,22222,Plouha,2009,D 786,D 786
22,22222,Plouha,2010,D 786,D 786
22,22109,Lanloup,2011,,(voie non dénommée)
22,22109,Lanloup,2012,D 54,Rue Alain Le Nerrant
22,22214,Plouézec,2013,,Route du Goas Froment
22,22214,Plouézec,2014,,Route du Goas Froment
22,22214,Plouézec,2015,,Route du Goas Froment
22,22214,Plouézec,2016,,Route de la Grange Buron
22,22214,Plouézec,2017,,Route de la Grange Buron
22,22214,Plouézec,2018,D 786,D 786
22,22214,Plouézec,2019,D 786,Route de Kermanac'h
22,22162,Paimpol,2020,D 786,Rue de Kermanac'h
22,22162,Paimpol,2021,,Rue Sainte-Barbe
22,22162,Paimpol,2022,,Rue du Pulbuec
22,22162,Paimpol,2023,D 786,Rue de Beauport
22,22162,Paimpol,2024,D 786,Rue du Commandant Le Conniat
22,22162,Paimpol,2025,D 786,Rue du Professeur Jean Renaud
22,22162,Paimpol,2026,,Avenue Général de Gaulle
22,22162,Paimpol,2027,,Avenue de Guerland
22,22162,Paimpol,2028,,Hent Feunteun Wern
22,22162,Paimpol,2029,,Place du Bourg de Plounez
22,22162,Paimpol,2030,,Chemin de Goasmeur
22,22162,Paimpol,2031,D 15,D 15
22,22233,Plourivo,2032,D 15,Route de Pont Min
22,22233,Plourivo,2033,D 15,Route de Pont Min
22,22233,Plourivo,2034,D 15,Route de Paimpol
22,22233,Plourivo,2035,D 82,Route du Pont de Canon
22,22233,Plourivo,2036,,Route de Saint-Ambroise
22,22233,Plourivo,2037,,Route du Loudour
22,22233,Plourivo,2038,,Chemin de Pontrieux à Paimpol
22,22233,Plourivo,2039,,(voie non dénommée)
22,22233,Plourivo,2040,D 15,Route de l'Europe
22,22233,Plourivo,2041,D 15,D 15
22,22256,Quemper-Guézennec,2042,D 15,D 15
22,22256,Quemper-Guézennec,2043,D 15,D 15
22,22256,Quemper-Guézennec,2044,D 15,Rue du Goëlo
22,22256,Quemper-Guézennec,2045,D 15,Route départementale D 15
22,22256,Quemper-Guézennec,2046,D 15,Route départementale D 15
22,22256,Quemper-Guézennec,2047,D 15,Route départementale D 15
22,22256,Quemper-Guézennec,2048,D 15,Route départementale D 15
22,22250,Pontrieux,2049,,(voie non dénommée)
22,22250,Pontrieux,2050,D 15A,D 15A
22,22250,Pontrieux,2051,D 787,D 787
22,22283,Saint-Clet,2052,D 787,D 787
22,22283,Saint-Clet,2053,D 787,D 787
22,22283,Saint-Clet,2054,D 787,D 787
22,22283,Saint-Clet,2055,D 787,D 787
22,22283,Saint-Clet,2056,D 787,Rue du Trégor
22,22283,Saint-Clet,2057,,Rue de Coz Stang
22,22283,Saint-Clet,2058,,(voie non dénommée)
22,22293,Saint-Gilles-les-Bois,2059,,(voie non dénommée)
22,22293,Saint-Gilles-les-Bois,2060,,(voie non dénommée)
22,22293,Saint-Gilles-les-Bois,2061,D 65,D 65
22,22248,Pommerit-le-Vicomte,2062,D 65,D 65
22,22248,Pommerit-le-Vicomte,2063,D 65,D 65
22,22248,Pommerit-le-Vicomte,2064,D 65,D 65
22,22248,Pommerit-le-Vicomte,2065,D 54,Rue Saint-Jacques
22,22248,Pommerit-le-Vicomte,2066,D 54,Rue de la Corderie
22,22248,Pommerit-le-Vicomte,2067,D 54,Rue de la Corderie
22,22248,Pommerit-le-Vicomte,2068,D 54,Hent ar C'hoad
22,22248,Pommerit-le-Vicomte,2069,D 54,D 54
22,22248,Pommerit-le-Vicomte,2070,D 54,D 54
22,22161,Pabu,2071,D 54,D 54
22,22161,Pabu,2072,D 54,Rue de l'Église
22,22161,Pabu,2073,D 787,D 787
22,22161,Pabu,2074,,Giratoire de Saint-Loup
22,22272,Saint-Agathon,2075,D 712,D 712
22,22272,Saint-Agathon,2076,D 712,D 712
22,22272,Saint-Agathon,2077,,Rue François Le Guyader
22,22272,Saint-Agathon,2078,D 86,Rue de Kervingleu
22,22272,Saint-Agathon,2079,,Rue de Louis Berthelot
22,22272,Saint-Agathon,2080,,Impasse du Bel Orme
22,22272,Saint-Agathon,2081,D 712,Avenue de l'Hippodrome
22,22272,Saint-Agathon,2082,D 712,Avenue de l'Hippodrome
22,22225,Ploumagoar,2083,,(voie non dénommée)
22,22225,Ploumagoar,2084,,Rue Kergillouard
22,22225,Ploumagoar,2085,,Rue Vincent Auriol
22,22225,Ploumagoar,2086,D 767,Rue du Pavillon Bleu
22,22070,Guingamp,2087,D 8,Route de Bourbriac
22,22067,Grâces,2088,C 6,Route de Sainte-Croix
22,22067,Grâces,2089,,Rue de Locménard
22,22067,Grâces,2090,D 54,D 54
22,22067,Grâces,2091,D 54,Route de Gurunhuel
22,22067,Grâces,2092,D 100,Rue de l'Église
22,22223,Plouisy,2093,D 100,D 100
22,22223,Plouisy,2094,,(voie non dénommée)
22,22223,Plouisy,2095,,(voie non dénommée)
22,22223,Plouisy,2096,,(voie non dénommée)
22,22223,Plouisy,2097,D 8B,Rue de Traou Nen
22,22223,Plouisy,2098,D 8B,Rue de Traou Nen
22,22223,Plouisy,2099,D 8,D 8
22,22070,Guingamp,2100,,(voie non dénommée)
22,22070,Guingamp,2101,,(voie non dénommée)
22,22070,Guingamp,2102,,(voie non dénommée)
22,22070,Guingamp,2103,,stade du Roudourou
22,22070,Guingamp,2104,,Rue Paul Sérusier
22,22070,Guingamp,2105,,Rue Paul Sérusier
22,22070,Guingamp,2106,,Rue Édouard Ollivro
22,22070,Guingamp,2107,,(voie non dénommée)
